127.0.0.1 - - [09/Dec/2015:18:54:41 -0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:53 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:54 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449701693550 HTTP/1.1" 200 2566
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:54 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449701693551 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:54 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:20:54:54 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:01:08 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449701693552 HTTP/1.1" 200 2589
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:01:08 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:01:08 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449701693553 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:01:14 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449701693554 HTTP/1.1" 200 2589
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:01:14 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:01:14 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449701693555 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:13:30 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:05 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449702810728 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:05 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:05 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702810729 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:05 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:07 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449702810730 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:07 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702810731 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:07 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:08 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:09 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:09 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449702849017 HTTP/1.1" 200 2685
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:09 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702849018 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:09 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:14:09 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:16:47 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:16:47 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702849019 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:16:47 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449702849020 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:16:47 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449702849021 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:16:47 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449702849022 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:16:47 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:25 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449702849023 HTTP/1.1" 200 2686
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:26 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:26 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702849024 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:40 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702849025 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:40 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449702849026 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:40 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449702849027 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:40 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449702849028 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:19:40 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:20 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449702849029 HTTP/1.1" 200 3025
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:20 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:20 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702849030 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:22 -0200] "PUT /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId3 HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:37 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449702849031 HTTP/1.1" 200 3025
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:37 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:37 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449702849032 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:38 -0200] "PUT /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId3 HTTP/1.1" 404 967
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:43 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449703484315 HTTP/1.1" 200 3026
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449703484316 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:44 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:45 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:24:46 -0200] "PUT /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId/3 HTTP/1.1" 405 1013
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:13 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:14 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:14 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:14 -0200] "GET /Hamburgueria/assets/css/bootstrap.css.map HTTP/1.1" 404 1033
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:14 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:14 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:14 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:15 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449703814117 HTTP/1.1" 200 3026
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:15 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449703814118 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:15 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionariosPorNome/null HTTP/1.1" 200 731
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:15 -0200] "GET /Hamburgueria/assets/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:16 -0200] "GET /Hamburgueria/rest/funcionarioRest/buscarFuncionarioPeloId/3 HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:16 -0200] "GET /Hamburgueria/resources/funcionario/cadastroFuncionario.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:16 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js?_=1449703814119 HTTP/1.1" 200 3884
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:16 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js?_=1449703814120 HTTP/1.1" 200 9972
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:16 -0200] "GET /Hamburgueria/assets/js/cidade.js?_=1449703814121 HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:16 -0200] "GET /Hamburgueria/resources/funcionario/js/cadastroFuncionario.js?_=1449703814122 HTTP/1.1" 200 2729
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:16 -0200] "GET /Hamburgueria/rest/cidadesRest/buscarPorNome HTTP/1.1" 200 10644
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:39 -0200] "GET /Hamburgueria/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/index.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/css/bootstrap-switch.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/ajax.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/css/hover-min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/resources/css/custom.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/jquery-2.1.4.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/bootstrap.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/Chart.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/jquery-validate.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/bootbox.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/bootstrap-switch.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/js/bootstrap-datepicker.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/assets/imagem/johnny-rockets.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/resources/js/custom.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/resources/ofertadia.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Dec/2015:21:30:40 -0200] "GET /Hamburgueria/resources/funcionario/js/gerenciaAdmin.js?_=1449703840221 HTTP/1.1" 200 3055
